species,taxon,studytype,temporal.repl,spatial.repl,id.repl,traitclass,traitname,ntraits,fit.comp,nfit.measures,fitness.measure,beta,se.beta,s,se.s,N,sex.or.group,authors,year,journal,vol:p-p,id.study,
Hetaerina americana,invert,L,1,1,1,MO,wing width,8,M,8,claspings per attempt,NA,NA,0.124,NA,72,males with mature wing spots,"Grether, G.F.",1996,Evolution,50:1949-1957,jmh07,
Hetaerina americana,invert,L,1,1,1,MO,wing length,8,M,8,claspings per attempt,NA,NA,0.266,NA,72,males with mature wing spots,"Grether, G.F.",1996,Evolution,50:1949-1957,jmh07,
Hetaerina americana,invert,L,1,1,1,MO,thorax width,8,M,8,claspings per attempt,NA,NA,0.039,NA,72,males with mature wing spots,"Grether, G.F.",1996,Evolution,50:1949-1957,jmh07,
Hetaerina americana,invert,L,1,1,1,MO,pink vein area,8,M,8,claspings per attempt,NA,NA,1.897,NA,72,males with mature wing spots,"Grether, G.F.",1996,Evolution,50:1949-1957,jmh07,
Hetaerina americana,invert,L,1,1,1,PC,body size factor PC:MO,8,M,8,claspings per attempt,NA,NA,0.464,NA,72,males with mature wing spots,"Grether, G.F.",1996,Evolution,50:1949-1957,jmh07,
Hetaerina americana,invert,L,1,1,1,MO,wing width,8,M,8,copulations per clasping,NA,NA,0.009,NA,72,males with mature wing spots,"Grether, G.F.",1996,Evolution,50:1949-1957,jmh07,
Hetaerina americana,invert,L,1,1,1,MO,wing length,8,M,8,copulations per clasping,NA,NA,0.054,NA,72,males with mature wing spots,"Grether, G.F.",1996,Evolution,50:1949-1957,jmh07,
Hetaerina americana,invert,L,1,1,1,MO,thorax width,8,M,8,copulations per clasping,NA,NA,0.004,NA,72,males with mature wing spots,"Grether, G.F.",1996,Evolution,50:1949-1957,jmh07,
Hetaerina americana,invert,L,1,1,1,MO,pink vein area,8,M,8,copulations per clasping,NA,NA,0.224,NA,72,males with mature wing spots,"Grether, G.F.",1996,Evolution,50:1949-1957,jmh07,
Hetaerina americana,invert,L,1,1,1,PC,body size factor PC:MO,8,M,8,copulations per clasping,NA,NA,0.053,NA,72,males with mature wing spots,"Grether, G.F.",1996,Evolution,50:1949-1957,jmh07,
Hetaerina americana,invert,L,1,1,1,MO,wing width,8,M,8,mating credits per copulation,NA,NA,0.021,NA,72,males with mature wing spots,"Grether, G.F.",1996,Evolution,50:1949-1957,jmh07,
Hetaerina americana,invert,L,1,1,1,MO,wing length,8,M,8,mating credits per copulation,NA,NA,0.042,NA,72,males with mature wing spots,"Grether, G.F.",1996,Evolution,50:1949-1957,jmh07,
Hetaerina americana,invert,L,1,1,1,MO,thorax width,8,M,8,mating credits per copulation,NA,NA,0.007,NA,72,males with mature wing spots,"Grether, G.F.",1996,Evolution,50:1949-1957,jmh07,
Hetaerina americana,invert,L,1,1,1,MO,pink vein area,8,M,8,mating credits per copulation,NA,NA,0.297,NA,72,males with mature wing spots,"Grether, G.F.",1996,Evolution,50:1949-1957,jmh07,
Hetaerina americana,invert,L,1,1,1,PC,body size factor PC:MO,8,M,8,mating credits per copulation,NA,NA,0.074,NA,72,males with mature wing spots,"Grether, G.F.",1996,Evolution,50:1949-1957,jmh07,
Hetaerina americana,invert,L,1,1,1,MO,wing width,8,M,8,mating credits per day,NA,NA,0.138,NA,72,males with mature wing spots,"Grether, G.F.",1996,Evolution,50:1949-1957,jmh07,
Hetaerina americana,invert,L,1,1,1,MO,wing length,8,M,8,mating credits per day,NA,NA,0.3,NA,72,males with mature wing spots,"Grether, G.F.",1996,Evolution,50:1949-1957,jmh07,
Hetaerina americana,invert,L,1,1,1,MO,thorax width,8,M,8,mating credits per day,NA,NA,0.063,NA,72,males with mature wing spots,"Grether, G.F.",1996,Evolution,50:1949-1957,jmh07,
Hetaerina americana,invert,L,1,1,1,MO,pink vein area,8,M,8,mating credits per day,NA,NA,2.911,NA,72,males with mature wing spots,"Grether, G.F.",1996,Evolution,50:1949-1957,jmh07,
Hetaerina americana,invert,L,1,1,1,PC,body size factor PC:MO,8,M,8,mating credits per day,NA,NA,0.587,NA,72,males with mature wing spots,"Grether, G.F.",1996,Evolution,50:1949-1957,jmh07,
Libellula luctuosa,invert,L,1,1,1,MO,body size,4,M,4,territory defense,0.128,0.058,NA,NA,108,M,"Moore, AJ",1990,Evolution,44:315-331,jmh-c1,
Libellula luctuosa,invert,L,1,1,1,MO,body size,4,M,4,mating success,-0.293,0.213,NA,NA,108,M,"Moore, AJ",1990,Evolution,44:315-331,jmh-c1,
Libellula luctuosa,invert,L,1,1,1,MO,body size,4,M,4,conditional mating success,-0.202,0.205,NA,NA,85,M,"Moore, AJ",1990,Evolution,44:315-331,jmh-c1,
Libellula luctuosa,invert,L,1,1,1,MO,body size,4,F,4,fertilization success,-0.223,0.234,NA,NA,108,M,"Moore, AJ",1990,Evolution,44:315-331,jmh-c1,
Libellula luctuosa,invert,L,1,1,1,MO,body size,4,F,4,conditional fertilization success,0.186,0.281,NA,NA,32,M,"Moore, AJ",1990,Evolution,44:315-331,jmh-c1,
Libellula luctuosa,invert,L,1,1,1,MO,body size,4,F,4,total sexual selection,-0.27,0.269,NA,NA,108,M,"Moore, AJ",1990,Evolution,44:315-331,jmh-c1,
Libellula luctuosa,invert,L,1,1,1,MO,wing length,4,M,4,territory defense,0.057,0.058,NA,NA,108,M,"Moore, AJ",1990,Evolution,44:315-331,jmh-c1,
Libellula luctuosa,invert,L,1,1,1,MO,wing length,4,M,4,mating success,0.157,0.272,NA,NA,108,M,"Moore, AJ",1990,Evolution,44:315-331,jmh-c1,
Libellula luctuosa,invert,L,1,1,1,MO,wing length,4,M,4,conditional mating success,0.15,0.269,NA,NA,85,M,"Moore, AJ",1990,Evolution,44:315-331,jmh-c1,
Libellula luctuosa,invert,L,1,1,1,MO,wing length,4,F,4,fertilization success,0.3,0.299,NA,NA,108,M,"Moore, AJ",1990,Evolution,44:315-331,jmh-c1,
Libellula luctuosa,invert,L,1,1,1,MO,wing length,4,F,4,conditional fertilization success,0.196,0.287,NA,NA,32,M,"Moore, AJ",1990,Evolution,44:315-331,jmh-c1,
Libellula luctuosa,invert,L,1,1,1,MO,wing length,4,F,4,total sexual selection,0.353,0.344,NA,NA,108,M,"Moore, AJ",1990,Evolution,44:315-331,jmh-c1,
Libellula luctuosa,invert,L,1,1,1,MO,brown patch size,4,M,4,territory defense,-0.03,0.06,NA,NA,108,M,"Moore, AJ",1990,Evolution,44:315-331,jmh-c1,
Libellula luctuosa,invert,L,1,1,1,MO,brown patch size,4,M,4,mating success,0.497,0.222,NA,NA,108,M,"Moore, AJ",1990,Evolution,44:315-331,jmh-c1,
Libellula luctuosa,invert,L,1,1,1,MO,brown patch size,4,M,4,conditional mating success,0.476,0.211,NA,NA,85,M,"Moore, AJ",1990,Evolution,44:315-331,jmh-c1,
Libellula luctuosa,invert,L,1,1,1,MO,brown patch size,4,F,4,fertilization success,0.299,0.245,NA,NA,108,M,"Moore, AJ",1990,Evolution,44:315-331,jmh-c1,
Libellula luctuosa,invert,L,1,1,1,MO,brown patch size,4,F,4,conditional fertilization success,0.009,0.204,NA,NA,32,M,"Moore, AJ",1990,Evolution,44:315-331,jmh-c1,
Libellula luctuosa,invert,L,1,1,1,MO,brown patch size,4,F,4,total sexual selection,0.471,0.281,NA,NA,108,M,"Moore, AJ",1990,Evolution,44:315-331,jmh-c1,
Libellula luctuosa,invert,L,1,1,1,MO,white patch size,4,M,4,territory defense,0.188,0.053,NA,NA,108,M,"Moore, AJ",1990,Evolution,44:315-331,jmh-c1,
Libellula luctuosa,invert,L,1,1,1,MO,white patch size,4,M,4,mating success,0.778,0.196,NA,NA,108,M,"Moore, AJ",1990,Evolution,44:315-331,jmh-c1,
Libellula luctuosa,invert,L,1,1,1,MO,white patch size,4,M,4,conditional mating success,0.598,0.197,NA,NA,85,M,"Moore, AJ",1990,Evolution,44:315-331,jmh-c1,
Libellula luctuosa,invert,L,1,1,1,MO,white patch size,4,F,4,fertilization success,0.781,0.216,NA,NA,108,M,"Moore, AJ",1990,Evolution,44:315-331,jmh-c1,
Libellula luctuosa,invert,L,1,1,1,MO,white patch size,4,F,4,conditional fertilization success,0.172,0.218,NA,NA,32,M,"Moore, AJ",1990,Evolution,44:315-331,jmh-c1,
Libellula luctuosa,invert,L,1,1,1,MO,white patch size,4,F,4,total sexual selection,0.879,0.248,NA,NA,108,M,"Moore, AJ",1990,Evolution,44:315-331,jmh-c1,
Thamnophis ordinoides,vert,L,1,1,1,MO,stripe,6,S,1,1st year survivorship,0.102,0.092,0.122,NA,646,1st year juvs.,"Brodie, ED",1992,Evolution,46:1284-1298,jmh-c2,
Thamnophis ordinoides,vert,L,1,1,1,BE,reversals,6,S,1,1st year survivorship,0.008,0.096,0.294,NA,646,1st year juvs.,"Brodie, ED",1992,Evolution,46:1284-1298,jmh-c2,
Thamnophis ordinoides,vert,L,1,1,1,BE,speed,6,S,1,1st year survivorship,0.119,0.092,0.126,NA,646,1st year juvs.,"Brodie, ED",1992,Evolution,46:1284-1298,jmh-c2,
Thamnophis ordinoides,vert,L,1,1,1,BE,distance,6,S,1,1st year survivorship,-0.059,0.089,-0.016,NA,646,1st year juvs.,"Brodie, ED",1992,Evolution,46:1284-1298,jmh-c2,
Datura stramonium,plant,L,1,1,1,BE,herbivory by tobacco flea beetles (Epitrix parvula),3,F,1,# initiated fruits,0.152,0.026,NA,NA,333,A,Nunez-Farfan and Dirzo,1994,Evolution,48:423-436,klw01,
Datura stramonium,plant,L,1,1,1,BE,herbivory by grasshoppers (Sphenarium purpurascens),3,F,1,# initiated fruits,-0.091,0.061,NA,NA,333,A,Nunez-Farfan and Dirzo,1994,Evolution,48:423-436,klw01,
Datura stramonium,plant,L,1,1,1,MO,plant size,3,F,1,# initiated fruits,0.026,0.001,NA,NA,333,A,Nunez-Farfan and Dirzo,1994,Evolution,48:423-436,klw01,
Lythrum salicaria,plant,L,1,1,1,LH,date of initiation of flowering,4,F,1,total # seeds produced per plant,0.446,NA,-0.402,NA,65,A,O'Neil,1997,Evolution,51:267-274,klw02,
Lythrum salicaria,plant,L,1,1,1,LH,duration of flowering,4,F,1,total # seeds produced per plant,0.511,NA,0.547,NA,65,A,O'Neil,1997,Evolution,51:267-274,klw02,
Lythrum salicaria,plant,L,1,1,1,MO,plant height,4,F,1,total # seeds produced per plant,-0.07,NA,0.382,NA,65,A,O'Neil,1997,Evolution,51:267-274,klw02,
Lythrum salicaria,plant,L,1,1,1,MO,inflorescence height,4,F,1,total # seeds produced per plant,0.669,NA,0.737,NA,65,A,O'Neil,1997,Evolution,51:267-274,klw02,
Raphanus raphanistrum,plant,L,3,1,1,PC,"PC1 (flower size; outer petal L & W, corolla tube L, L of short and long filament, pistil L)",4,F,1,female fitness (total # viable seeds produced),0.04,NA,NA,NA,57,A,Conner et al.,1996,Evolution,50:1127-1136,klw03,
Raphanus raphanistrum,plant,L,3,1,1,MO,stigma exsertion (pistil length - corolla tube length),4,F,1,female fitness (total # viable seeds produced),-0.02,NA,NA,NA,57,A,Conner et al.,1996,Evolution,50:1127-1136,klw03,
Raphanus raphanistrum,plant,L,3,1,1,LH,ovule number per flower,4,F,1,female fitness (total # viable seeds produced),0.23,NA,NA,NA,57,A,Conner et al.,1996,Evolution,50:1127-1136,klw03,
Raphanus raphanistrum,plant,L,3,1,1,MO,flower production (# days flowering),4,F,1,female fitness (total # viable seeds produced),0.7,NA,NA,NA,57,A,Conner et al.,1996,Evolution,50:1127-1136,klw03,
Raphanus raphanistrum,plant,L,3,1,2,PC,"PC1 (flower size; outer petal L & W, corolla tube L, L of short and long filament, pistil L)",4,F,1,female fitness (total # viable seeds produced),0.12,NA,NA,NA,60,A,Conner et al.,1996,Evolution,50:1127-1136,klw03,
Raphanus raphanistrum,plant,L,3,1,2,MO,stigma exsertion (pistil length - corolla tube length),4,F,1,female fitness (total # viable seeds produced),0.02,NA,NA,NA,60,A,Conner et al.,1996,Evolution,50:1127-1136,klw03,
Raphanus raphanistrum,plant,L,3,1,2,LH,ovule number per flower,4,F,1,female fitness (total # viable seeds produced),0.11,NA,NA,NA,60,A,Conner et al.,1996,Evolution,50:1127-1136,klw03,
Raphanus raphanistrum,plant,L,3,1,2,MO,flower production (total # flowers over lifetime),4,F,1,female fitness (total # viable seeds produced),0.7,NA,NA,NA,60,A,Conner et al.,1996,Evolution,50:1127-1136,klw03,
Raphanus raphanistrum,plant,L,3,1,3,PC,"PC1 (flower size; outer petal L & W, corolla tube L, L of short and long filament, pistil L)",4,F,1,female fitness (total # viable seeds produced),-0.01,NA,NA,NA,112,A,Conner et al.,1996,Evolution,50:1127-1136,klw03,
Raphanus raphanistrum,plant,L,3,1,3,MO,stigma exsertion (pistil length - corolla tube length),4,F,1,female fitness (total # viable seeds produced),-0.03,NA,NA,NA,112,A,Conner et al.,1996,Evolution,50:1127-1136,klw03,
Raphanus raphanistrum,plant,L,3,1,3,LH,ovule number per flower,4,F,1,female fitness (total # viable seeds produced),0.07,NA,NA,NA,112,A,Conner et al.,1996,Evolution,50:1127-1136,klw03,
Raphanus raphanistrum,plant,L,3,1,3,MO,flower production (total # open flowers on 6 days of pollination),4,F,1,female fitness (total # viable seeds produced),0.17,NA,NA,NA,112,A,Conner et al.,1996,Evolution,50:1127-1136,klw03,
Raphanus raphanistrum,plant,L,3,1,1,PC,"PC1 (flower size; outer petal L & W, corolla tube L, L of short and long filament, pistil L)",6,F,2,total fitness (# seeds produced (female fitness) + # seeds sired (male fitness)),0.07,NA,NA,NA,57,A,Conner et al.,1996,Evolution,50:1137-1146,klw04,
Raphanus raphanistrum,plant,L,3,1,1,MO,anther exsertion,6,F,2,total fitness (# seeds produced (female fitness) + # seeds sired (male fitness)),-0.1,NA,NA,NA,57,A,Conner et al.,1996,Evolution,50:1137-1146,klw04,
Raphanus raphanistrum,plant,L,3,1,1,MO,stigma exsertion (pistil length - corolla tube length),6,F,2,total fitness (# seeds produced (female fitness) + # seeds sired (male fitness)),0,NA,NA,NA,57,A,Conner et al.,1996,Evolution,50:1137-1146,klw04,
Raphanus raphanistrum,plant,L,3,1,1,LH,ovule number per flower,6,F,2,total fitness (# seeds produced (female fitness) + # seeds sired (male fitness)),0.14,NA,NA,NA,57,A,Conner et al.,1996,Evolution,50:1137-1146,klw04,
Raphanus raphanistrum,plant,L,3,1,1,MO,flower production (# days flowering),6,F,2,total fitness (# seeds produced (female fitness) + # seeds sired (male fitness)),0.6,NA,NA,NA,57,A,Conner et al.,1996,Evolution,50:1137-1146,klw04,
Raphanus raphanistrum,plant,L,3,1,2,PC,"PC1 (flower size; outer petal L & W, corolla tube L, L of short and long filament, pistil L)",6,F,2,total fitness (# seeds produced (female fitness) + # seeds sired (male fitness)),0.04,NA,NA,NA,60,A,Conner et al.,1996,Evolution,50:1137-1146,klw04,
Raphanus raphanistrum,plant,L,3,1,2,MO,anther exsertion,6,F,2,total fitness (# seeds produced (female fitness) + # seeds sired (male fitness)),0.06,NA,NA,NA,60,A,Conner et al.,1996,Evolution,50:1137-1146,klw04,
Raphanus raphanistrum,plant,L,3,1,2,MO,stigma exsertion (pistil length - corolla tube length),6,F,2,total fitness (# seeds produced (female fitness) + # seeds sired (male fitness)),-0.06,NA,NA,NA,60,A,Conner et al.,1996,Evolution,50:1137-1146,klw04,
Raphanus raphanistrum,plant,L,3,1,2,LH,ovule number per flower,6,F,2,total fitness (# seeds produced (female fitness) + # seeds sired (male fitness)),0.04,NA,NA,NA,60,A,Conner et al.,1996,Evolution,50:1137-1146,klw04,
Raphanus raphanistrum,plant,L,3,1,2,MO,flower production (total # flowers over lifetime),6,F,2,total fitness (# seeds produced (female fitness) + # seeds sired (male fitness)),0.62,NA,NA,NA,60,A,Conner et al.,1996,Evolution,50:1137-1146,klw04,
Raphanus raphanistrum,plant,L,3,1,3,PC,"PC1 (flower size; outer petal L & W, corolla tube L, L of short and long filament, pistil L)",6,F,2,total fitness (# seeds produced (female fitness) + # seeds sired (male fitness)),0.01,NA,NA,NA,112,A,Conner et al.,1996,Evolution,50:1137-1146,klw04,
Raphanus raphanistrum,plant,L,3,1,3,MO,anther exsertion ,6,F,2,total fitness (# seeds produced (female fitness) + # seeds sired (male fitness)),0.04,NA,NA,NA,112,A,Conner et al.,1996,Evolution,50:1137-1146,klw04,
Raphanus raphanistrum,plant,L,3,1,3,MO,stigma exsertion (pistil length - corolla tube length),6,F,2,total fitness (# seeds produced (female fitness) + # seeds sired (male fitness)),-0.04,NA,NA,NA,112,A,Conner et al.,1996,Evolution,50:1137-1146,klw04,
Raphanus raphanistrum,plant,L,3,1,3,LH,pollen production per flower,6,F,2,total fitness (# seeds produced (female fitness) + # seeds sired (male fitness)),0.03,NA,NA,NA,112,A,Conner et al.,1996,Evolution,50:1137-1146,klw04,
Raphanus raphanistrum,plant,L,3,1,3,LH,ovule number per flower,6,F,2,total fitness (# seeds produced (female fitness) + # seeds sired (male fitness)),0.03,NA,NA,NA,112,A,Conner et al.,1996,Evolution,50:1137-1146,klw04,
Raphanus raphanistrum,plant,L,3,1,3,MO,flower production (total # open flowers on 6 days of pollination),6,F,2,total fitness (# seeds produced (female fitness) + # seeds sired (male fitness)),0.14,NA,NA,NA,112,A,Conner et al.,1996,Evolution,50:1137-1146,klw04,
Raphanus raphanistrum,plant,L,3,1,1,PC,"PC1 (flower size; outer petal L & W, corolla tube L, L of short and long filament, pistil L)",6,F,2,male fitness (# seeds sired),0.1,NA,NA,NA,57,A,Conner et al.,1996,Evolution,50:1137-1146,klw04,
Raphanus raphanistrum,plant,L,3,1,1,MO,anther exsertion,6,F,2,male fitness (# seeds sired),-0.11,NA,NA,NA,57,A,Conner et al.,1996,Evolution,50:1137-1146,klw04,
Raphanus raphanistrum,plant,L,3,1,1,MO,flower production (# days flowering),6,F,2,male fitness (# seeds sired),0.5,NA,NA,NA,57,A,Conner et al.,1996,Evolution,50:1137-1146,klw04,
Raphanus raphanistrum,plant,L,3,1,2,PC,"PC1 (flower size; outer petal L & W, corolla tube L, L of short and long filament, pistil L)",6,F,2,male fitness (# seeds sired),-0.2,NA,NA,NA,49,A,Conner et al.,1996,Evolution,50:1137-1146,klw04,
Raphanus raphanistrum,plant,L,3,1,2,MO,anther exsertion,6,F,2,male fitness (# seeds sired),0.04,NA,NA,NA,49,A,Conner et al.,1996,Evolution,50:1137-1146,klw04,
Raphanus raphanistrum,plant,L,3,1,2,LH,pollen production per flower,6,F,2,male fitness (# seeds sired),0.16,NA,NA,NA,49,A,Conner et al.,1996,Evolution,50:1137-1146,klw04,
Raphanus raphanistrum,plant,L,3,1,2,MO,flower production (total # flowers over lifetime),6,F,2,male fitness (# seeds sired),0.56,NA,NA,NA,49,A,Conner et al.,1996,Evolution,50:1137-1146,klw04,
Raphanus raphanistrum,plant,L,3,1,3,PC,"PC1 (flower size; outer petal L & W, corolla tube L, L of short and long filament, pistil L)",6,F,2,male fitness (# seeds sired),0.01,NA,NA,NA,112,A,Conner et al.,1996,Evolution,50:1137-1146,klw04,
Raphanus raphanistrum,plant,L,3,1,3,MO,anther exsertion ,6,F,2,male fitness (# seeds sired),0.09,NA,NA,NA,112,A,Conner et al.,1996,Evolution,50:1137-1146,klw04,
Raphanus raphanistrum,plant,L,3,1,3,LH,pollen production per flower,6,F,2,male fitness (# seeds sired),0.07,NA,NA,NA,112,A,Conner et al.,1996,Evolution,50:1137-1146,klw04,
Raphanus raphanistrum,plant,L,3,1,3,MO,flower production (total # open flowers on 6 days of pollination),6,F,2,male fitness (# seeds sired),0.1,NA,NA,NA,112,A,Conner et al.,1996,Evolution,50:1137-1146,klw04,
Ficedula albicollis,vert,L,6,1,1,MO,"mass relative to body size, at fledging (residual of fledging mass in linear regression of mass on tarsus length)",1,S,1,juvenile survival (survival to breeding),NA,NA,0.2442,NA,914,A,Linden et al.,1992,Ecology,73:336-343,klw05,
Ficedula albicollis,vert,L,6,1,2,MO,"mass relative to body size, at fledging (residual of fledging mass in linear regression of mass on tarsus length)",1,S,1,juvenile survival (survival to breeding),NA,NA,0.1809,NA,1183,A,Linden et al.,1992,Ecology,73:336-343,klw05,
Ficedula albicollis,vert,L,6,1,3,MO,"mass relative to body size, at fledging (residual of fledging mass in linear regression of mass on tarsus length)",1,S,1,juvenile survival (survival to breeding),NA,NA,0.3064,NA,1364,A,Linden et al.,1992,Ecology,73:336-343,klw05,
Ficedula albicollis,vert,L,6,1,4,MO,"mass relative to body size, at fledging (residual of fledging mass in linear regression of mass on tarsus length)",1,S,1,juvenile survival (survival to breeding),NA,NA,0.2618,NA,1322,A,Linden et al.,1992,Ecology,73:336-343,klw05,
Ficedula albicollis,vert,L,6,1,5,MO,"mass relative to body size, at fledging (residual of fledging mass in linear regression of mass on tarsus length)",1,S,1,juvenile survival (survival to breeding),NA,NA,0.0666,NA,1443,A,Linden et al.,1992,Ecology,73:336-343,klw05,
Ficedula albicollis,vert,L,6,1,6,MO,"mass relative to body size, at fledging (residual of fledging mass in linear regression of mass on tarsus length)",1,S,1,juvenile survival (survival to breeding),NA,NA,0.267,NA,1334,A,Linden et al.,1992,Ecology,73:336-343,klw05,
Ficedula albicollis,vert,L,1,1,c,MO,"mass relative to body size, at fledging (residual of fledging mass in linear regression of mass on tarsus length)",3,S,1,juvenile survival (survival to breeding),0.0231,NA,NA,NA,7560,A,Linden et al.,1992,Ecology,73:336-343,klw05,
Ficedula albicollis,vert,L,1,1,c,LH,hatching date,3,S,1,juvenile survival (survival to breeding),-0.0095,NA,NA,NA,7560,A,Linden et al.,1992,Ecology,73:336-343,klw05,
Ficedula albicollis,vert,L,1,1,c,LH,clutch size,3,S,1,juvenile survival (survival to breeding),-0.0054,NA,NA,NA,7560,A,Linden et al.,1992,Ecology,73:336-343,klw05,
Parus major,vert,L,5,1,1,MO,"mass relative to body size, at fledging (residual of fledging mass in linear regression of mass on tarsus length)",1,S,1,juvenile survival (survival to breeding),NA,NA,0.0824,NA,846,A,Linden et al.,1992,Ecology,73:336-343,klw05,
Parus major,vert,L,5,1,2,MO,"mass relative to body size, at fledging (residual of fledging mass in linear regression of mass on tarsus length)",1,S,1,juvenile survival (survival to breeding),NA,NA,0.0664,NA,1547,A,Linden et al.,1992,Ecology,73:336-343,klw05,
